lat,lon,basin_AIP,basin
-47.5,281.5,Pacific,Indo-Pacific
-47.5,282.5,Pacific,Indo-Pacific
-47.5,283.5,Pacific,Indo-Pacific
-47.5,284.5,Pacific,Indo-Pacific
-47.5,295.5,Atlantic,Atlantic
-47.5,296.5,Atlantic,Atlantic
-47.5,297.5,Atlantic,Atlantic
-47.5,298.5,Atlantic,Atlantic
-47.5,299.5,Atlantic,Atlantic
-47.5,300.5,Atlantic,Atlantic
-47.5,301.5,Atlantic,Atlantic
-47.5,302.5,Atlantic,Atlantic
-47.5,303.5,Atlantic,Atlantic
-47.5,304.5,Atlantic,Atlantic
-47.5,305.5,Atlantic,Atlantic
-47.5,306.5,Atlantic,Atlantic
-47.5,307.5,Atlantic,Atlantic
-47.5,308.5,Atlantic,Atlantic
-47.5,309.5,Atlantic,Atlantic
-47.5,310.5,Atlantic,Atlantic
-47.5,311.5,Atlantic,Atlantic
-47.5,312.5,Atlantic,Atlantic
-47.5,313.5,Atlantic,Atlantic
-47.5,314.5,Atlantic,Atlantic
-47.5,315.5,Atlantic,Atlantic
-47.5,316.5,Atlantic,Atlantic
-47.5,317.5,Atlantic,Atlantic
-47.5,318.5,Atlantic,Atlantic
-47.5,319.5,Atlantic,Atlantic
-47.5,320.5,Atlantic,Atlantic
-47.5,321.5,Atlantic,Atlantic
-47.5,322.5,Atlantic,Atlantic
-47.5,323.5,Atlantic,Atlantic
-47.5,324.5,Atlantic,Atlantic
-47.5,325.5,Atlantic,Atlantic
-47.5,326.5,Atlantic,Atlantic
-47.5,327.5,Atlantic,Atlantic
-47.5,328.5,Atlantic,Atlantic
-47.5,329.5,Atlantic,Atlantic
-47.5,330.5,Atlantic,Atlantic
-47.5,331.5,Atlantic,Atlantic
-47.5,332.5,Atlantic,Atlantic
-47.5,333.5,Atlantic,Atlantic
-47.5,334.5,Atlantic,Atlantic
-47.5,335.5,Atlantic,Atlantic
-47.5,336.5,Atlantic,Atlantic
-47.5,337.5,Atlantic,Atlantic
-47.5,338.5,Atlantic,Atlantic
-47.5,339.5,Atlantic,Atlantic
-47.5,340.5,Atlantic,Atlantic
-47.5,341.5,Atlantic,Atlantic
-47.5,342.5,Atlantic,Atlantic
-47.5,343.5,Atlantic,Atlantic
-47.5,344.5,Atlantic,Atlantic
-47.5,345.5,Atlantic,Atlantic
-47.5,346.5,Atlantic,Atlantic
-47.5,347.5,Atlantic,Atlantic
-47.5,348.5,Atlantic,Atlantic
-47.5,349.5,Atlantic,Atlantic
-47.5,350.5,Atlantic,Atlantic
-47.5,351.5,Atlantic,Atlantic
-47.5,352.5,Atlantic,Atlantic
-47.5,353.5,Atlantic,Atlantic
-47.5,354.5,Atlantic,Atlantic
-47.5,355.5,Atlantic,Atlantic
-47.5,356.5,Atlantic,Atlantic
-47.5,357.5,Atlantic,Atlantic
-47.5,358.5,Atlantic,Atlantic
-47.5,359.5,Atlantic,Atlantic
-46.5,360.5,Atlantic,Atlantic
-46.5,361.5,Atlantic,Atlantic
-46.5,362.5,Atlantic,Atlantic
-46.5,363.5,Atlantic,Atlantic
-46.5,364.5,Atlantic,Atlantic
-46.5,365.5,Atlantic,Atlantic
-46.5,366.5,Atlantic,Atlantic
-46.5,367.5,Atlantic,Atlantic
-46.5,368.5,Atlantic,Atlantic
-46.5,369.5,Atlantic,Atlantic
-46.5,370.5,Atlantic,Atlantic
-46.5,371.5,Atlantic,Atlantic
-46.5,372.5,Atlantic,Atlantic
-46.5,373.5,Atlantic,Atlantic
-46.5,374.5,Atlantic,Atlantic
-46.5,375.5,Atlantic,Atlantic
-46.5,376.5,Atlantic,Atlantic
-46.5,377.5,Atlantic,Atlantic
-46.5,378.5,Atlantic,Atlantic
-46.5,379.5,Atlantic,Atlantic
-46.5,20.5,Indian,Indo-Pacific
-46.5,21.5,Indian,Indo-Pacific
-46.5,22.5,Indian,Indo-Pacific
-46.5,23.5,Indian,Indo-Pacific
-46.5,24.5,Indian,Indo-Pacific
-46.5,25.5,Indian,Indo-Pacific
-46.5,26.5,Indian,Indo-Pacific
-46.5,27.5,Indian,Indo-Pacific
-46.5,28.5,Indian,Indo-Pacific
-46.5,29.5,Indian,Indo-Pacific
-46.5,30.5,Indian,Indo-Pacific
-46.5,31.5,Indian,Indo-Pacific
-46.5,32.5,Indian,Indo-Pacific
-46.5,33.5,Indian,Indo-Pacific
-46.5,34.5,Indian,Indo-Pacific
-46.5,35.5,Indian,Indo-Pacific
-46.5,36.5,Indian,Indo-Pacific
-46.5,37.5,Indian,Indo-Pacific
-46.5,38.5,Indian,Indo-Pacific
-46.5,39.5,Indian,Indo-Pacific
-46.5,40.5,Indian,Indo-Pacific
-46.5,41.5,Indian,Indo-Pacific
-46.5,42.5,Indian,Indo-Pacific
-46.5,43.5,Indian,Indo-Pacific
-46.5,44.5,Indian,Indo-Pacific
-46.5,45.5,Indian,Indo-Pacific
-46.5,46.5,Indian,Indo-Pacific
-46.5,47.5,Indian,Indo-Pacific
-46.5,48.5,Indian,Indo-Pacific
-46.5,49.5,Indian,Indo-Pacific
-46.5,50.5,Indian,Indo-Pacific
-46.5,51.5,Indian,Indo-Pacific
-46.5,52.5,Indian,Indo-Pacific
-46.5,53.5,Indian,Indo-Pacific
-46.5,54.5,Indian,Indo-Pacific
-46.5,55.5,Indian,Indo-Pacific
-46.5,56.5,Indian,Indo-Pacific
-46.5,57.5,Indian,Indo-Pacific
-46.5,58.5,Indian,Indo-Pacific
-46.5,59.5,Indian,Indo-Pacific
-46.5,60.5,Indian,Indo-Pacific
-46.5,61.5,Indian,Indo-Pacific
-46.5,62.5,Indian,Indo-Pacific
-46.5,63.5,Indian,Indo-Pacific
-46.5,64.5,Indian,Indo-Pacific
-46.5,65.5,Indian,Indo-Pacific
-46.5,66.5,Indian,Indo-Pacific
-46.5,67.5,Indian,Indo-Pacific
-46.5,68.5,Indian,Indo-Pacific
-46.5,69.5,Indian,Indo-Pacific
-46.5,70.5,Indian,Indo-Pacific
-46.5,71.5,Indian,Indo-Pacific
-46.5,72.5,Indian,Indo-Pacific
-46.5,73.5,Indian,Indo-Pacific
-46.5,74.5,Indian,Indo-Pacific
-46.5,75.5,Indian,Indo-Pacific
-46.5,76.5,Indian,Indo-Pacific
-46.5,77.5,Indian,Indo-Pacific
-46.5,78.5,Indian,Indo-Pacific
-46.5,79.5,Indian,Indo-Pacific
-46.5,80.5,Indian,Indo-Pacific
-46.5,81.5,Indian,Indo-Pacific
-46.5,82.5,Indian,Indo-Pacific
-46.5,83.5,Indian,Indo-Pacific
-46.5,84.5,Indian,Indo-Pacific
-46.5,85.5,Indian,Indo-Pacific
-46.5,86.5,Indian,Indo-Pacific
-46.5,87.5,Indian,Indo-Pacific
-46.5,88.5,Indian,Indo-Pacific
-46.5,89.5,Indian,Indo-Pacific
-46.5,90.5,Indian,Indo-Pacific
-46.5,91.5,Indian,Indo-Pacific
-46.5,92.5,Indian,Indo-Pacific
-46.5,93.5,Indian,Indo-Pacific
-46.5,94.5,Indian,Indo-Pacific
-46.5,95.5,Indian,Indo-Pacific
-46.5,96.5,Indian,Indo-Pacific
-46.5,97.5,Indian,Indo-Pacific
-46.5,98.5,Indian,Indo-Pacific
-46.5,99.5,Indian,Indo-Pacific
-46.5,100.5,Indian,Indo-Pacific
-46.5,101.5,Indian,Indo-Pacific
-46.5,102.5,Indian,Indo-Pacific
-46.5,103.5,Indian,Indo-Pacific
-46.5,104.5,Indian,Indo-Pacific
-46.5,105.5,Indian,Indo-Pacific
-46.5,106.5,Indian,Indo-Pacific
-46.5,107.5,Indian,Indo-Pacific
-46.5,108.5,Indian,Indo-Pacific
-46.5,109.5,Indian,Indo-Pacific
-46.5,110.5,Indian,Indo-Pacific
-46.5,111.5,Indian,Indo-Pacific
-46.5,112.5,Indian,Indo-Pacific
-46.5,113.5,Indian,Indo-Pacific
-46.5,114.5,Indian,Indo-Pacific
-46.5,115.5,Indian,Indo-Pacific
-46.5,116.5,Indian,Indo-Pacific
-46.5,117.5,Indian,Indo-Pacific
-46.5,118.5,Indian,Indo-Pacific
-46.5,119.5,Indian,Indo-Pacific
-46.5,120.5,Indian,Indo-Pacific
-46.5,121.5,Indian,Indo-Pacific
-46.5,122.5,Indian,Indo-Pacific
-46.5,123.5,Indian,Indo-Pacific
-46.5,124.5,Indian,Indo-Pacific
-46.5,125.5,Indian,Indo-Pacific
-46.5,126.5,Indian,Indo-Pacific
-46.5,127.5,Indian,Indo-Pacific
-46.5,128.5,Indian,Indo-Pacific
-46.5,129.5,Indian,Indo-Pacific
-46.5,130.5,Indian,Indo-Pacific
-46.5,131.5,Indian,Indo-Pacific
-46.5,132.5,Indian,Indo-Pacific
-46.5,133.5,Indian,Indo-Pacific
-46.5,134.5,Indian,Indo-Pacific
-46.5,135.5,Indian,Indo-Pacific
-46.5,136.5,Indian,Indo-Pacific
-46.5,137.5,Indian,Indo-Pacific
-46.5,138.5,Indian,Indo-Pacific
-46.5,139.5,Indian,Indo-Pacific
-46.5,140.5,Indian,Indo-Pacific
-46.5,141.5,Indian,Indo-Pacific
-46.5,142.5,Indian,Indo-Pacific
-46.5,143.5,Indian,Indo-Pacific
-46.5,144.5,Indian,Indo-Pacific
-46.5,145.5,Indian,Indo-Pacific
-46.5,146.5,Indian,Indo-Pacific
-46.5,147.5,Pacific,Indo-Pacific
-46.5,148.5,Pacific,Indo-Pacific
-46.5,149.5,Pacific,Indo-Pacific
-46.5,150.5,Pacific,Indo-Pacific
-46.5,151.5,Pacific,Indo-Pacific
-46.5,152.5,Pacific,Indo-Pacific
-46.5,153.5,Pacific,Indo-Pacific
-46.5,154.5,Pacific,Indo-Pacific
-46.5,155.5,Pacific,Indo-Pacific
-46.5,156.5,Pacific,Indo-Pacific
-46.5,157.5,Pacific,Indo-Pacific
-46.5,158.5,Pacific,Indo-Pacific
-46.5,159.5,Pacific,Indo-Pacific
-46.5,160.5,Pacific,Indo-Pacific
-46.5,161.5,Pacific,Indo-Pacific
-46.5,162.5,Pacific,Indo-Pacific
-46.5,163.5,Pacific,Indo-Pacific
-46.5,164.5,Pacific,Indo-Pacific
-46.5,165.5,Pacific,Indo-Pacific
-46.5,166.5,Pacific,Indo-Pacific
-46.5,170.5,Pacific,Indo-Pacific
-46.5,171.5,Pacific,Indo-Pacific
-46.5,172.5,Pacific,Indo-Pacific
-46.5,173.5,Pacific,Indo-Pacific
-46.5,174.5,Pacific,Indo-Pacific
-46.5,175.5,Pacific,Indo-Pacific
-46.5,176.5,Pacific,Indo-Pacific
-46.5,177.5,Pacific,Indo-Pacific
-46.5,178.5,Pacific,Indo-Pacific
-46.5,179.5,Pacific,Indo-Pacific
-46.5,180.5,Pacific,Indo-Pacific
-46.5,181.5,Pacific,Indo-Pacific
-46.5,182.5,Pacific,Indo-Pacific
-46.5,183.5,Pacific,Indo-Pacific
-46.5,184.5,Pacific,Indo-Pacific
-46.5,185.5,Pacific,Indo-Pacific
-46.5,186.5,Pacific,Indo-Pacific
-46.5,187.5,Pacific,Indo-Pacific
-46.5,188.5,Pacific,Indo-Pacific
-46.5,189.5,Pacific,Indo-Pacific
-46.5,190.5,Pacific,Indo-Pacific
-46.5,191.5,Pacific,Indo-Pacific
-46.5,192.5,Pacific,Indo-Pacific
-46.5,193.5,Pacific,Indo-Pacific
-46.5,194.5,Pacific,Indo-Pacific
-46.5,195.5,Pacific,Indo-Pacific
-46.5,196.5,Pacific,Indo-Pacific
-46.5,197.5,Pacific,Indo-Pacific
-46.5,198.5,Pacific,Indo-Pacific
-46.5,199.5,Pacific,Indo-Pacific
-46.5,200.5,Pacific,Indo-Pacific
-46.5,201.5,Pacific,Indo-Pacific
-46.5,202.5,Pacific,Indo-Pacific
-46.5,203.5,Pacific,Indo-Pacific
-46.5,204.5,Pacific,Indo-Pacific
-46.5,205.5,Pacific,Indo-Pacific
-46.5,206.5,Pacific,Indo-Pacific
-46.5,207.5,Pacific,Indo-Pacific
-46.5,208.5,Pacific,Indo-Pacific
-46.5,209.5,Pacific,Indo-Pacific
-46.5,210.5,Pacific,Indo-Pacific
-46.5,211.5,Pacific,Indo-Pacific
-46.5,212.5,Pacific,Indo-Pacific
-46.5,213.5,Pacific,Indo-Pacific
-46.5,214.5,Pacific,Indo-Pacific
-46.5,215.5,Pacific,Indo-Pacific
-46.5,216.5,Pacific,Indo-Pacific
-46.5,217.5,Pacific,Indo-Pacific
-46.5,218.5,Pacific,Indo-Pacific
-46.5,219.5,Pacific,Indo-Pacific
-46.5,220.5,Pacific,Indo-Pacific
-46.5,221.5,Pacific,Indo-Pacific
-46.5,222.5,Pacific,Indo-Pacific
-46.5,223.5,Pacific,Indo-Pacific
-46.5,224.5,Pacific,Indo-Pacific
-46.5,225.5,Pacific,Indo-Pacific
-46.5,226.5,Pacific,Indo-Pacific
-46.5,227.5,Pacific,Indo-Pacific
-46.5,228.5,Pacific,Indo-Pacific
-46.5,229.5,Pacific,Indo-Pacific
-46.5,230.5,Pacific,Indo-Pacific
-46.5,231.5,Pacific,Indo-Pacific
-46.5,232.5,Pacific,Indo-Pacific
-46.5,233.5,Pacific,Indo-Pacific
-46.5,234.5,Pacific,Indo-Pacific
-46.5,235.5,Pacific,Indo-Pacific
-46.5,236.5,Pacific,Indo-Pacific
-46.5,237.5,Pacific,Indo-Pacific
-46.5,238.5,Pacific,Indo-Pacific
-46.5,239.5,Pacific,Indo-Pacific
-46.5,240.5,Pacific,Indo-Pacific
-46.5,241.5,Pacific,Indo-Pacific
-46.5,242.5,Pacific,Indo-Pacific
-46.5,243.5,Pacific,Indo-Pacific
-46.5,244.5,Pacific,Indo-Pacific
-46.5,245.5,Pacific,Indo-Pacific
-46.5,246.5,Pacific,Indo-Pacific
-46.5,247.5,Pacific,Indo-Pacific
-46.5,248.5,Pacific,Indo-Pacific
-46.5,249.5,Pacific,Indo-Pacific
-46.5,250.5,Pacific,Indo-Pacific
-46.5,251.5,Pacific,Indo-Pacific
-46.5,252.5,Pacific,Indo-Pacific
-46.5,253.5,Pacific,Indo-Pacific
-46.5,254.5,Pacific,Indo-Pacific
-46.5,255.5,Pacific,Indo-Pacific
-46.5,256.5,Pacific,Indo-Pacific
-46.5,257.5,Pacific,Indo-Pacific
-46.5,258.5,Pacific,Indo-Pacific
-46.5,259.5,Pacific,Indo-Pacific
-46.5,260.5,Pacific,Indo-Pacific
-46.5,261.5,Pacific,Indo-Pacific
-46.5,262.5,Pacific,Indo-Pacific
-46.5,263.5,Pacific,Indo-Pacific
-46.5,264.5,Pacific,Indo-Pacific
-46.5,265.5,Pacific,Indo-Pacific
-46.5,266.5,Pacific,Indo-Pacific
-46.5,267.5,Pacific,Indo-Pacific
-46.5,268.5,Pacific,Indo-Pacific
-46.5,269.5,Pacific,Indo-Pacific
-46.5,270.5,Pacific,Indo-Pacific
-46.5,271.5,Pacific,Indo-Pacific
-46.5,272.5,Pacific,Indo-Pacific
-46.5,273.5,Pacific,Indo-Pacific
-46.5,274.5,Pacific,Indo-Pacific
-46.5,275.5,Pacific,Indo-Pacific
-46.5,276.5,Pacific,Indo-Pacific
-46.5,277.5,Pacific,Indo-Pacific
-46.5,278.5,Pacific,Indo-Pacific
-46.5,279.5,Pacific,Indo-Pacific
-46.5,280.5,Pacific,Indo-Pacific
-46.5,281.5,Pacific,Indo-Pacific
-46.5,282.5,Pacific,Indo-Pacific
-46.5,283.5,Pacific,Indo-Pacific
-46.5,293.5,Atlantic,Atlantic
-46.5,294.5,Atlantic,Atlantic
-46.5,295.5,Atlantic,Atlantic
-46.5,296.5,Atlantic,Atlantic
-46.5,297.5,Atlantic,Atlantic
-46.5,298.5,Atlantic,Atlantic
-46.5,299.5,Atlantic,Atlantic
-46.5,300.5,Atlantic,Atlantic
-46.5,301.5,Atlantic,Atlantic
-46.5,302.5,Atlantic,Atlantic
-46.5,303.5,Atlantic,Atlantic
-46.5,304.5,Atlantic,Atlantic
-46.5,305.5,Atlantic,Atlantic
-46.5,306.5,Atlantic,Atlantic
-46.5,307.5,Atlantic,Atlantic
-46.5,308.5,Atlantic,Atlantic
-46.5,309.5,Atlantic,Atlantic
-46.5,310.5,Atlantic,Atlantic
-46.5,311.5,Atlantic,Atlantic
-46.5,312.5,Atlantic,Atlantic
-46.5,313.5,Atlantic,Atlantic
-46.5,314.5,Atlantic,Atlantic
-46.5,315.5,Atlantic,Atlantic
-46.5,316.5,Atlantic,Atlantic
-46.5,317.5,Atlantic,Atlantic
-46.5,318.5,Atlantic,Atlantic
-46.5,319.5,Atlantic,Atlantic
-46.5,320.5,Atlantic,Atlantic
-46.5,321.5,Atlantic,Atlantic
-46.5,322.5,Atlantic,Atlantic
-46.5,323.5,Atlantic,Atlantic
-46.5,324.5,Atlantic,Atlantic
-46.5,325.5,Atlantic,Atlantic
-46.5,326.5,Atlantic,Atlantic
-46.5,327.5,Atlantic,Atlantic
-46.5,328.5,Atlantic,Atlantic
-46.5,329.5,Atlantic,Atlantic
-46.5,330.5,Atlantic,Atlantic
-46.5,331.5,Atlantic,Atlantic
-46.5,332.5,Atlantic,Atlantic
-46.5,333.5,Atlantic,Atlantic
-46.5,334.5,Atlantic,Atlantic
-46.5,335.5,Atlantic,Atlantic
-46.5,336.5,Atlantic,Atlantic
-46.5,337.5,Atlantic,Atlantic
-46.5,338.5,Atlantic,Atlantic
-46.5,339.5,Atlantic,Atlantic
-46.5,340.5,Atlantic,Atlantic
-46.5,341.5,Atlantic,Atlantic
-46.5,342.5,Atlantic,Atlantic
-46.5,343.5,Atlantic,Atlantic
-46.5,344.5,Atlantic,Atlantic
-46.5,345.5,Atlantic,Atlantic
-46.5,346.5,Atlantic,Atlantic
-46.5,347.5,Atlantic,Atlantic
-46.5,348.5,Atlantic,Atlantic
-46.5,349.5,Atlantic,Atlantic
-46.5,350.5,Atlantic,Atlantic
-46.5,351.5,Atlantic,Atlantic
-46.5,352.5,Atlantic,Atlantic
-46.5,353.5,Atlantic,Atlantic
-46.5,354.5,Atlantic,Atlantic
-46.5,355.5,Atlantic,Atlantic
-46.5,356.5,Atlantic,Atlantic
-46.5,357.5,Atlantic,Atlantic
-46.5,358.5,Atlantic,Atlantic
-46.5,359.5,Atlantic,Atlantic
-45.5,360.5,Atlantic,Atlantic
-45.5,361.5,Atlantic,Atlantic
-45.5,362.5,Atlantic,Atlantic
-45.5,363.5,Atlantic,Atlantic
-45.5,364.5,Atlantic,Atlantic
-45.5,365.5,Atlantic,Atlantic
-45.5,366.5,Atlantic,Atlantic
-45.5,367.5,Atlantic,Atlantic
-45.5,368.5,Atlantic,Atlantic
-45.5,369.5,Atlantic,Atlantic
-45.5,370.5,Atlantic,Atlantic
-45.5,371.5,Atlantic,Atlantic
-45.5,372.5,Atlantic,Atlantic
-45.5,373.5,Atlantic,Atlantic
-45.5,374.5,Atlantic,Atlantic
-45.5,375.5,Atlantic,Atlantic
-45.5,376.5,Atlantic,Atlantic
-45.5,377.5,Atlantic,Atlantic
-45.5,378.5,Atlantic,Atlantic
-45.5,379.5,Atlantic,Atlantic
-45.5,20.5,Indian,Indo-Pacific
-45.5,21.5,Indian,Indo-Pacific
-45.5,22.5,Indian,Indo-Pacific
-45.5,23.5,Indian,Indo-Pacific
-45.5,24.5,Indian,Indo-Pacific
-45.5,25.5,Indian,Indo-Pacific
-45.5,26.5,Indian,Indo-Pacific
-45.5,27.5,Indian,Indo-Pacific
-45.5,28.5,Indian,Indo-Pacific
-45.5,29.5,Indian,Indo-Pacific
-45.5,30.5,Indian,Indo-Pacific
-45.5,31.5,Indian,Indo-Pacific
-45.5,32.5,Indian,Indo-Pacific
-45.5,33.5,Indian,Indo-Pacific
-45.5,34.5,Indian,Indo-Pacific
-45.5,35.5,Indian,Indo-Pacific
-45.5,36.5,Indian,Indo-Pacific
-45.5,37.5,Indian,Indo-Pacific
-45.5,38.5,Indian,Indo-Pacific
-45.5,39.5,Indian,Indo-Pacific
-45.5,40.5,Indian,Indo-Pacific
-45.5,41.5,Indian,Indo-Pacific
-45.5,42.5,Indian,Indo-Pacific
-45.5,43.5,Indian,Indo-Pacific
-45.5,44.5,Indian,Indo-Pacific
-45.5,45.5,Indian,Indo-Pacific
-45.5,46.5,Indian,Indo-Pacific
-45.5,47.5,Indian,Indo-Pacific
-45.5,48.5,Indian,Indo-Pacific
-45.5,49.5,Indian,Indo-Pacific
-45.5,50.5,Indian,Indo-Pacific
-45.5,51.5,Indian,Indo-Pacific
-45.5,52.5,Indian,Indo-Pacific
-45.5,53.5,Indian,Indo-Pacific
-45.5,54.5,Indian,Indo-Pacific
-45.5,55.5,Indian,Indo-Pacific
-45.5,56.5,Indian,Indo-Pacific
-45.5,57.5,Indian,Indo-Pacific
-45.5,58.5,Indian,Indo-Pacific
-45.5,59.5,Indian,Indo-Pacific
-45.5,60.5,Indian,Indo-Pacific
-45.5,61.5,Indian,Indo-Pacific
-45.5,62.5,Indian,Indo-Pacific
-45.5,63.5,Indian,Indo-Pacific
-45.5,64.5,Indian,Indo-Pacific
-45.5,65.5,Indian,Indo-Pacific
-45.5,66.5,Indian,Indo-Pacific
-45.5,67.5,Indian,Indo-Pacific
-45.5,68.5,Indian,Indo-Pacific
-45.5,69.5,Indian,Indo-Pacific
-45.5,70.5,Indian,Indo-Pacific
-45.5,71.5,Indian,Indo-Pacific
-45.5,72.5,Indian,Indo-Pacific
-45.5,73.5,Indian,Indo-Pacific
-45.5,74.5,Indian,Indo-Pacific
-45.5,75.5,Indian,Indo-Pacific
-45.5,76.5,Indian,Indo-Pacific
-45.5,77.5,Indian,Indo-Pacific
-45.5,78.5,Indian,Indo-Pacific
-45.5,79.5,Indian,Indo-Pacific
-45.5,80.5,Indian,Indo-Pacific
-45.5,81.5,Indian,Indo-Pacific
-45.5,82.5,Indian,Indo-Pacific
-45.5,83.5,Indian,Indo-Pacific
-45.5,84.5,Indian,Indo-Pacific
-45.5,85.5,Indian,Indo-Pacific
-45.5,86.5,Indian,Indo-Pacific
-45.5,87.5,Indian,Indo-Pacific
-45.5,88.5,Indian,Indo-Pacific
-45.5,89.5,Indian,Indo-Pacific
-45.5,90.5,Indian,Indo-Pacific
-45.5,91.5,Indian,Indo-Pacific
-45.5,92.5,Indian,Indo-Pacific
-45.5,93.5,Indian,Indo-Pacific
-45.5,94.5,Indian,Indo-Pacific
-45.5,95.5,Indian,Indo-Pacific
-45.5,96.5,Indian,Indo-Pacific
-45.5,97.5,Indian,Indo-Pacific
-45.5,98.5,Indian,Indo-Pacific
-45.5,99.5,Indian,Indo-Pacific
-45.5,100.5,Indian,Indo-Pacific
-45.5,101.5,Indian,Indo-Pacific
-45.5,102.5,Indian,Indo-Pacific
-45.5,103.5,Indian,Indo-Pacific
-45.5,104.5,Indian,Indo-Pacific
-45.5,105.5,Indian,Indo-Pacific
-45.5,106.5,Indian,Indo-Pacific
-45.5,107.5,Indian,Indo-Pacific
-45.5,108.5,Indian,Indo-Pacific
-45.5,109.5,Indian,Indo-Pacific
-45.5,110.5,Indian,Indo-Pacific
-45.5,111.5,Indian,Indo-Pacific
-45.5,112.5,Indian,Indo-Pacific
-45.5,113.5,Indian,Indo-Pacific
-45.5,114.5,Indian,Indo-Pacific
-45.5,115.5,Indian,Indo-Pacific
-45.5,116.5,Indian,Indo-Pacific
-45.5,117.5,Indian,Indo-Pacific
-45.5,118.5,Indian,Indo-Pacific
-45.5,119.5,Indian,Indo-Pacific
-45.5,120.5,Indian,Indo-Pacific
-45.5,121.5,Indian,Indo-Pacific
-45.5,122.5,Indian,Indo-Pacific
-45.5,123.5,Indian,Indo-Pacific
-45.5,124.5,Indian,Indo-Pacific
-45.5,125.5,Indian,Indo-Pacific
-45.5,126.5,Indian,Indo-Pacific
-45.5,127.5,Indian,Indo-Pacific
-45.5,128.5,Indian,Indo-Pacific
-45.5,129.5,Indian,Indo-Pacific
-45.5,130.5,Indian,Indo-Pacific
-45.5,131.5,Indian,Indo-Pacific
-45.5,132.5,Indian,Indo-Pacific
-45.5,133.5,Indian,Indo-Pacific
-45.5,134.5,Indian,Indo-Pacific
-45.5,135.5,Indian,Indo-Pacific
-45.5,136.5,Indian,Indo-Pacific
-45.5,137.5,Indian,Indo-Pacific
-45.5,138.5,Indian,Indo-Pacific
-45.5,139.5,Indian,Indo-Pacific
-45.5,140.5,Indian,Indo-Pacific
-45.5,141.5,Indian,Indo-Pacific
-45.5,142.5,Indian,Indo-Pacific
-45.5,143.5,Indian,Indo-Pacific
-45.5,144.5,Indian,Indo-Pacific
-45.5,145.5,Indian,Indo-Pacific
-45.5,146.5,Indian,Indo-Pacific
-45.5,147.5,Pacific,Indo-Pacific
-45.5,148.5,Pacific,Indo-Pacific
-45.5,149.5,Pacific,Indo-Pacific
-45.5,150.5,Pacific,Indo-Pacific
-45.5,151.5,Pacific,Indo-Pacific
-45.5,152.5,Pacific,Indo-Pacific
-45.5,153.5,Pacific,Indo-Pacific
-45.5,154.5,Pacific,Indo-Pacific
-45.5,155.5,Pacific,Indo-Pacific
-45.5,156.5,Pacific,Indo-Pacific
-45.5,157.5,Pacific,Indo-Pacific
-45.5,158.5,Pacific,Indo-Pacific
-45.5,159.5,Pacific,Indo-Pacific
-45.5,160.5,Pacific,Indo-Pacific
-45.5,161.5,Pacific,Indo-Pacific
-45.5,162.5,Pacific,Indo-Pacific
-45.5,163.5,Pacific,Indo-Pacific
-45.5,164.5,Pacific,Indo-Pacific
-45.5,165.5,Pacific,Indo-Pacific
-45.5,166.5,Pacific,Indo-Pacific
-45.5,171.5,Pacific,Indo-Pacific
-45.5,172.5,Pacific,Indo-Pacific
-45.5,173.5,Pacific,Indo-Pacific
-45.5,174.5,Pacific,Indo-Pacific
-45.5,175.5,Pacific,Indo-Pacific
-45.5,176.5,Pacific,Indo-Pacific
-45.5,177.5,Pacific,Indo-Pacific
-45.5,178.5,Pacific,Indo-Pacific
-45.5,179.5,Pacific,Indo-Pacific
-45.5,180.5,Pacific,Indo-Pacific
-45.5,181.5,Pacific,Indo-Pacific
-45.5,182.5,Pacific,Indo-Pacific
-45.5,183.5,Pacific,Indo-Pacific
-45.5,184.5,Pacific,Indo-Pacific
-45.5,185.5,Pacific,Indo-Pacific
-45.5,186.5,Pacific,Indo-Pacific
-45.5,187.5,Pacific,Indo-Pacific
-45.5,188.5,Pacific,Indo-Pacific
-45.5,189.5,Pacific,Indo-Pacific
-45.5,190.5,Pacific,Indo-Pacific
-45.5,191.5,Pacific,Indo-Pacific
-45.5,192.5,Pacific,Indo-Pacific
-45.5,193.5,Pacific,Indo-Pacific
-45.5,194.5,Pacific,Indo-Pacific
-45.5,195.5,Pacific,Indo-Pacific
-45.5,196.5,Pacific,Indo-Pacific
-45.5,197.5,Pacific,Indo-Pacific
-45.5,198.5,Pacific,Indo-Pacific
-45.5,199.5,Pacific,Indo-Pacific
-45.5,200.5,Pacific,Indo-Pacific
-45.5,201.5,Pacific,Indo-Pacific
-45.5,202.5,Pacific,Indo-Pacific
-45.5,203.5,Pacific,Indo-Pacific
-45.5,204.5,Pacific,Indo-Pacific
-45.5,205.5,Pacific,Indo-Pacific
-45.5,206.5,Pacific,Indo-Pacific
-45.5,207.5,Pacific,Indo-Pacific
-45.5,208.5,Pacific,Indo-Pacific
-45.5,209.5,Pacific,Indo-Pacific
-45.5,210.5,Pacific,Indo-Pacific
-45.5,211.5,Pacific,Indo-Pacific
-45.5,212.5,Pacific,Indo-Pacific
-45.5,213.5,Pacific,Indo-Pacific
-45.5,214.5,Pacific,Indo-Pacific
-45.5,215.5,Pacific,Indo-Pacific
-45.5,216.5,Pacific,Indo-Pacific
-45.5,217.5,Pacific,Indo-Pacific
-45.5,218.5,Pacific,Indo-Pacific
-45.5,219.5,Pacific,Indo-Pacific
-45.5,220.5,Pacific,Indo-Pacific
